year,price,mileage,tax,mpg,engineSize,trns_Manual,trns_Semi-Auto,fuel_Hybrid,fuel_Petrol
2016,12700,42166,20,72.4,2.0,True,False,False,False
2016,11500,36603,20,60.1,1.4,True,False,False,True
2017,14000,26716,30,55.4,1.4,True,False,False,True
2017,14395,22933,20,72.4,1.6,True,False,False,False
2013,17995,65000,305,38.2,3.0,False,False,False,False
2018,16300,21284,145,50.4,1.8,False,False,False,True
2016,16100,33285,20,64.2,2.0,False,False,False,False
2018,15800,15405,145,55.4,1.4,True,False,False,True
2015,24000,40102,325,30.1,4.0,False,False,False,True
2016,15700,18021,30,60.1,1.4,True,False,False,True
2016,9000,37539,0,76.3,1.6,True,False,False,False
2014,8400,55210,0,74.3,1.6,True,False,False,False
2016,11300,24426,0,76.3,1.6,True,False,False,False
2016,11500,45478,125,53.3,1.4,True,False,False,True
2017,11700,29754,30,55.4,1.4,True,False,False,True
2015,16500,46125,160,51.4,2.0,False,False,False,False
2017,13500,33484,150,60.1,1.4,True,False,False,True
2013,9250,88445,165,49.6,2.0,True,False,False,False
2014,11500,73362,150,54.3,2.0,True,False,False,False
2017,14300,26084,145,58.9,1.4,False,False,False,True
2013,9000,58024,30,61.4,2.0,True,False,False,False
2015,13500,80315,165,53.3,2.0,True,False,False,False
2017,18100,82221,145,54.3,3.0,False,False,False,False
2016,15600,19825,20,70.6,2.0,True,False,False,False
2017,18900,20291,30,62.8,2.0,False,False,False,False
2017,17500,20131,145,61.4,2.0,True,False,False,False
2019,18400,8433,145,51.4,1.6,True,False,False,False
2015,18600,37128,145,54.3,2.0,False,False,False,False
2017,20000,24963,145,61.4,2.0,False,False,False,False
2018,26000,9211,145,50.4,2.0,False,False,False,False
2016,16800,34811,145,52.3,2.0,False,False,False,False
2018,14700,37310,145,56.5,1.4,False,False,False,True
2018,19000,20175,145,42.2,1.5,False,False,False,True
2017,16500,47189,30,65.7,2.0,False,False,False,False
2016,19300,34500,200,40.9,2.0,False,True,False,True
2017,12400,39825,145,60.1,1.0,True,False,False,True
2017,16400,39147,150,47.9,1.4,False,False,False,True
2018,23100,36220,145,54.3,2.0,False,False,False,False
2019,30000,1365,150,32.5,2.0,False,False,False,True
2017,17500,31616,150,47.9,1.4,False,False,False,True
2020,50000,12,150,34.5,3.0,False,False,False,False
2016,12000,15167,0,67.3,1.0,True,False,False,True
2019,31950,593,145,31.7,2.0,False,False,False,True
2016,13900,37448,125,49.6,2.0,True,False,False,True
2016,11200,29227,30,55.4,1.4,True,False,False,True
2017,14800,42421,30,67.3,2.0,True,False,False,False
2017,13000,28439,145,60.1,1.0,True,False,False,True
2015,13200,89350,30,62.8,2.0,True,False,False,False
2016,15200,39314,30,64.2,2.0,False,False,False,False
2015,18200,34784,200,40.4,2.0,False,False,False,True
2017,13500,20479,150,60.1,1.0,True,False,False,True
2016,33000,12050,240,42.2,3.0,False,False,False,False
2017,16500,11706,150,55.4,1.5,True,False,False,True
2019,23000,7846,150,42.8,1.5,False,False,False,True
2019,31000,558,150,34.9,2.0,False,False,False,True
2019,32000,2796,150,31.7,2.0,False,False,False,True
2019,23500,2893,150,42.2,1.5,False,False,False,True
2013,11500,54553,125,53.3,1.4,True,False,False,True
2016,11200,83467,20,60.1,1.4,True,False,False,True
2019,20000,4986,145,47.9,1.0,True,False,False,True
2019,25250,11955,145,38.2,2.0,False,False,False,True
2013,16000,29806,200,40.4,2.0,False,False,False,True
2013,10000,65500,125,53.3,1.4,True,False,False,True
2019,20000,14337,145,42.2,1.5,False,False,False,True
2017,12000,22241,145,67.3,1.0,True,False,False,True
2017,18500,9203,150,51.4,1.4,True,False,False,True
2019,25000,11698,150,42.2,1.5,False,False,False,True
2019,23500,13573,150,41.5,1.5,False,False,False,True
2019,26500,964,150,40.9,1.5,False,False,False,True
2013,8990,85255,0,74.3,1.6,True,False,False,False
2019,26000,6100,145,50.4,2.0,False,False,False,False
2019,26500,4322,145,49.6,2.0,False,False,False,False
2020,50000,1246,140,117.7,2.0,False,False,True,False
2020,72500,10,150,32.8,3.0,False,False,False,False
2020,36500,1552,150,38.2,2.0,False,False,False,False
2020,45000,1200,150,38.2,3.0,False,False,False,False
2016,26000,19000,235,37.7,2.0,False,False,False,True
2020,30000,893,145,47.9,2.0,False,False,False,False
2019,46500,11294,145,32.8,3.0,False,False,False,False
2015,11500,37718,30,58.9,1.4,True,False,False,True
2017,12200,45826,20,60.1,1.0,True,False,False,True
2019,20000,3988,145,47.1,1.0,True,False,False,True
2014,12000,64798,200,47.9,2.0,False,False,False,False
2016,20700,33785,200,47.1,2.0,False,False,False,False
2018,16200,31617,145,51.4,1.4,False,False,False,True
2018,14500,50230,145,55.4,1.4,False,False,False,True
2019,22000,6066,145,51.4,2.0,False,False,False,True
2019,30000,3714,145,45.6,2.0,False,False,False,False
2019,22995,3800,150,46.3,1.6,False,False,False,False
2016,11500,15567,0,76.3,1.6,True,False,False,False
2015,11100,44757,30,61.4,2.0,True,False,False,False
2016,11500,17397,30,55.4,1.4,True,False,False,True
2016,13100,13022,30,55.4,1.4,True,False,False,True
2016,9500,37008,0,76.3,1.6,True,False,False,False
2019,33000,4601,145,38.2,2.0,False,False,False,False
2015,14000,23000,30,56.5,1.4,False,False,False,True
2019,25000,3522,145,38.7,2.0,False,False,False,True
2017,19500,30292,30,65.7,2.0,False,False,False,False
2019,28500,2607,145,39.8,2.0,False,False,False,True
2020,36500,26,145,38.2,2.0,False,False,False,False
2019,48500,3255,145,33.2,3.0,False,False,False,False
2019,32500,2833,145,38.2,2.0,False,False,False,False
2017,20000,8500,145,47.9,2.0,False,False,False,True
2019,21500,11844,145,42.2,1.5,False,False,False,True
2018,39000,13841,145,34.0,3.0,False,False,False,True
2016,24000,22682,235,37.7,2.0,False,False,False,True
2019,20000,2916,145,49.6,1.6,True,False,False,False
2017,19000,7200,145,54.3,1.4,False,False,False,True
2016,24490,19561,165,43.5,2.0,False,False,False,True
2016,24000,22353,240,38.7,2.0,True,False,False,True
2019,21490,19900,150,40.9,2.0,False,False,False,True
2019,23690,9338,145,42.2,1.5,False,False,False,True
2018,37000,10250,145,37.7,3.0,False,False,False,True
2019,23500,6992,145,38.7,2.0,False,False,False,True
2019,25000,5779,145,40.9,1.5,False,False,False,True
2019,29000,16001,145,31.7,2.0,False,False,False,True
2019,47500,11326,145,32.8,3.0,False,False,False,False
2019,26000,5731,145,40.9,1.5,False,False,False,True
2019,22000,14560,145,41.5,1.5,False,False,False,True
2019,35000,5098,145,38.2,2.0,False,False,False,False
2019,33490,7078,145,38.2,2.0,False,False,False,False
2014,13490,48000,200,47.9,2.0,False,False,False,False
2012,13290,64900,300,38.2,4.2,False,False,False,False
2017,14990,8936,20,60.1,1.4,True,False,False,True
2019,26900,5000,145,44.8,2.0,False,False,False,False
2019,23290,15390,150,42.2,1.5,False,False,False,True
2015,14000,63000,0,188.3,1.4,False,False,True,False
2019,18590,3735,145,51.4,1.6,True,False,False,False
2014,12490,58200,30,62.8,2.0,True,False,False,False
2019,31000,10250,145,38.2,2.0,False,False,False,False
2019,25390,792,145,40.9,1.5,True,False,False,True
2018,18490,5652,150,47.1,1.0,True,False,False,True
2019,46490,7445,145,32.8,3.0,False,False,False,False
2019,20500,5530,145,51.4,1.6,True,False,False,False
2019,25800,3952,145,44.8,2.0,False,False,False,False
2019,24450,3382,145,38.7,2.0,False,False,False,True
2019,24350,16500,145,49.6,2.0,False,False,False,False
2019,21300,2231,145,47.9,1.6,False,False,False,False
2019,21650,10995,145,42.2,1.5,False,False,False,True
2020,44500,3911,145,40.4,3.0,False,False,False,False
2017,20000,19760,150,47.9,1.4,False,False,False,True
2019,23500,4573,145,40.9,1.5,False,False,False,True
2019,27680,4965,145,39.8,2.0,False,False,False,True
2017,20680,20646,145,56.5,1.5,False,False,False,True
2019,30270,2150,145,34.0,2.0,False,False,False,True
2019,19500,7252,140,47.9,1.6,True,False,False,False
2019,27490,26200,150,47.1,2.0,False,False,False,False
2017,24790,14059,150,40.4,2.0,False,False,False,True
2019,48790,4700,145,35.8,3.0,False,False,False,False
2016,20490,33647,150,56.5,2.0,False,False,False,False
2016,22490,31987,265,35.8,3.0,False,False,False,True
2016,12290,22990,0,67.3,1.0,True,False,False,True
2018,20290,19450,150,50.4,1.4,False,False,False,True
2019,24680,14346,145,38.2,2.0,False,False,False,True
2017,21490,18438,150,47.9,1.4,False,False,False,True
2016,33000,33063,330,30.1,4.0,False,False,False,True
2017,22490,21755,205,42.8,2.0,False,False,False,True
2017,20690,12500,150,54.3,1.4,False,False,False,True
2016,18000,34222,30,56.5,1.4,False,False,False,True
2011,15888,74000,325,29.4,3.0,False,False,False,True
2013,9789,65000,20,68.9,2.0,True,False,False,False
1997,4650,122000,265,18.9,4.2,False,False,False,True
2014,11995,85000,30,61.4,2.0,False,False,False,False
2012,12990,91126,300,37.6,3.0,False,False,False,False
2017,13500,4520,0,67.3,1.0,True,False,False,True
2016,15000,22791,30,58.9,1.4,False,False,False,True
2018,17250,7629,150,56.5,1.4,False,False,False,True
2014,38444,58000,555,28.8,4.0,False,False,False,True
2013,23888,68000,555,26.4,4.2,False,False,False,True
2013,11189,64000,30,61.4,2.0,True,False,False,False
2014,24000,28310,300,38.2,3.0,False,False,False,False
2019,23950,11942,150,42.2,1.5,False,False,False,True
2019,21000,5210,150,47.1,1.0,False,False,False,True
2019,29000,14061,145,31.7,2.0,False,False,False,True
2015,13000,45669,20,60.1,1.4,False,False,False,True
2016,22990,26000,160,52.3,3.0,False,True,False,False
2012,9990,49500,30,62.8,2.0,True,False,False,False
2017,20995,11000,145,42.2,2.0,False,False,False,True
2016,28995,24000,300,34.9,2.5,False,True,False,True
2017,13000,15811,150,55.4,1.4,True,False,False,True
2019,29000,7126,150,38.2,1.5,False,False,False,True
2020,29000,4000,145,39.8,2.0,False,False,False,True
2019,21500,3500,145,52.3,1.6,False,False,False,False
2019,29000,3000,145,33.2,2.0,False,False,False,True
2020,38500,3000,145,34.0,2.0,False,False,False,True
2020,27750,6500,145,38.2,2.0,False,False,False,True
2010,6389,56155,160,52.3,2.0,False,False,False,False
2010,8685,96618,265,41.5,2.0,False,False,False,False
2019,34000,2500,145,35.8,2.0,False,False,False,True
2015,32000,30306,570,25.0,6.3,False,False,False,True
2018,23500,4021,145,52.3,1.4,False,False,False,True
2016,15500,10897,20,60.1,1.4,False,False,False,True
2019,30000,5689,145,32.5,2.0,False,False,False,True
2018,22000,13636,145,56.5,1.5,False,False,False,True
2020,43000,3000,145,40.4,3.0,False,False,False,False
2020,44000,7500,145,39.2,3.0,False,False,False,False
2020,48000,5000,145,34.5,3.0,False,False,False,False
2019,24950,7813,145,40.9,1.5,False,False,False,True
2018,32950,13472,145,40.4,2.0,False,False,False,True
2017,13300,12181,145,67.3,1.0,True,False,False,True
2018,18000,21002,150,55.4,1.4,False,False,False,True
2019,46000,19379,150,32.8,3.0,False,False,False,False
2019,125000,13663,150,21.4,5.2,False,False,False,True
2019,34000,3086,150,31.7,2.0,False,False,False,True
2018,70000,3840,150,29.4,4.0,False,False,False,True
2017,28000,30434,150,55.4,2.0,False,False,False,False
2019,20500,11295,150,47.1,1.0,False,False,False,True
2017,26000,25212,205,43.5,2.0,False,False,False,True
2015,15450,48898,150,54.3,2.0,False,False,False,False
2007,42992,39000,515,21.0,4.2,False,False,False,True
2015,11495,25223,20,60.1,1.4,True,False,False,True
2014,9495,48904,125,53.3,1.4,False,True,False,True
2016,17995,21056,160,45.6,2.0,False,False,False,True
2013,8995,95040,125,58.9,2.0,False,False,False,False
2016,17750,43328,165,50.4,2.0,False,False,False,False
2019,21500,3215,150,44.8,1.5,False,False,False,True
2015,11995,31000,30,56.5,1.4,False,False,False,True
2019,21000,3000,145,52.3,1.6,True,False,False,False
2019,20000,4000,145,47.9,1.6,True,False,False,False
2020,38500,2500,145,32.1,2.0,False,False,False,True
2020,59500,4000,145,33.2,3.0,False,False,False,False
2019,37000,2104,150,38.2,2.0,False,False,False,False
2019,24750,5295,150,40.9,1.5,False,False,False,True
2019,30000,3033,150,38.2,1.5,False,False,False,True
2019,36000,8434,150,38.2,2.0,False,False,False,False
2018,38500,4284,145,37.7,3.0,False,False,False,True
2019,21350,3500,145,40.9,2.0,False,False,False,True
2019,24850,3500,145,40.9,1.5,True,False,False,True
2019,29300,13031,150,31.7,2.0,False,False,False,True
2019,29300,12664,150,31.7,2.0,False,False,False,True
2018,51495,7000,145,33.6,3.0,False,False,False,False
2013,8495,67000,30,55.4,1.2,True,False,False,True
2010,6995,68493,125,51.4,1.4,False,True,False,True
2007,4999,85509,300,36.2,2.0,True,False,False,True
2005,2895,106790,240,35.3,1.6,True,False,False,True
2014,12999,92764,145,53.3,2.0,False,False,False,False
2019,27950,3000,145,40.9,1.5,True,False,False,False
2019,26350,3000,145,42.8,2.0,True,False,False,False
2019,42750,5000,145,48.7,3.0,False,False,False,False
2015,16250,61720,200,42.8,2.0,True,False,False,True
2016,16650,19093,20,70.6,2.0,True,False,False,False
2019,22500,7471,150,42.2,1.5,False,False,False,True
2019,29490,14437,150,31.7,2.0,False,False,False,True
2019,25250,3302,150,40.9,1.5,True,False,False,True
2016,29000,50796,300,34.9,2.5,False,False,False,True
2015,20999,24000,200,40.4,2.0,False,True,False,True
2018,16999,12000,150,62.8,1.0,False,True,False,True
2013,6999,90000,0,74.3,1.6,True,False,False,False
2017,27999,25000,150,41.5,2.0,False,True,False,True
2014,13995,28000,135,54.3,2.0,True,False,False,False
2006,2995,114000,195,48.7,2.0,True,False,False,False
2013,8995,63000,30,65.7,2.0,True,False,False,False
2014,9995,82000,20,64.2,2.0,True,False,False,False
2014,19250,33532,305,39.2,3.0,False,False,False,False
2019,28000,5000,145,47.9,2.0,False,False,False,False
2019,58000,8300,145,26.4,3.0,False,False,False,True
2020,31500,10,145,47.1,2.0,False,False,False,False
2020,16999,2718,150,49.6,1.0,True,False,False,True
2018,23000,22351,150,47.1,2.0,True,False,False,True
2019,29000,100,145,33.2,2.0,False,False,False,True
2018,51000,11858,145,32.1,3.0,False,False,False,False
2017,16000,20657,150,50.4,2.0,True,False,False,True
2015,15490,35717,145,48.7,1.8,False,False,False,True
2014,13999,51400,150,56.5,2.0,False,False,False,False
2016,52950,27000,325,29.4,4.0,False,False,False,True
2017,11095,24000,145,67.3,1.0,True,False,False,True
2008,5795,91000,280,36.2,2.0,False,False,False,True
2017,18950,30000,145,47.9,1.4,False,True,False,True
2017,46950,28000,145,39.2,4.0,False,False,False,False
2020,21400,7,145,44.8,1.0,False,False,False,True
2019,25000,9,145,49.6,1.6,True,False,False,False
2020,26500,10,145,42.2,1.5,False,False,False,True
2015,13250,40000,30,58.9,1.4,False,False,False,True
2017,17000,6989,150,51.4,1.4,True,False,False,True
2017,21000,20200,150,55.4,1.4,False,False,False,True
2017,20000,7400,150,54.3,1.4,False,False,False,True
2019,38500,126,150,32.1,2.0,False,False,False,True
2019,37000,250,150,32.1,2.0,False,False,False,True
2019,38000,200,150,32.1,2.0,False,False,False,True
2017,13350,11589,145,55.4,1.4,True,False,False,True
2020,49000,38,145,39.2,3.0,False,False,False,False
2020,32500,15,145,47.1,2.0,False,False,False,False
2019,21000,4288,145,47.1,1.0,False,False,False,True
2016,14495,53500,20,70.6,2.0,False,False,False,False
2019,31000,4815,145,31.7,2.0,False,False,False,True
2019,26000,10891,145,39.8,2.0,False,False,False,True
2004,1699,110000,315,36.2,2.5,True,False,False,False
2011,4395,132000,125,56.5,2.0,True,False,False,False
2019,19300,5000,145,56.5,2.0,True,False,False,False
2019,28000,2366,145,39.8,2.0,False,False,False,True
2019,25800,2383,145,39.8,2.0,False,False,False,True
2019,29000,14,145,47.9,2.0,False,False,False,False
2017,18500,30955,145,56.5,2.0,True,False,False,False
2019,24500,8334,145,40.9,1.5,False,False,False,True
2019,29200,9328,145,50.4,2.0,False,False,False,False
2017,16700,14615,145,52.3,1.4,True,False,False,True
2019,27850,100,145,47.1,2.0,False,False,False,False
2017,19500,13551,30,56.5,1.4,False,False,False,True
2018,25700,28803,145,43.5,2.0,False,False,False,True
2019,25500,7400,145,38.7,2.0,False,False,False,True
2019,30800,15,145,39.2,2.0,False,False,False,False
2019,30400,9,145,50.4,2.0,False,False,False,False
2016,18250,38235,160,50.4,2.0,False,False,False,False
2016,17750,39726,145,51.4,2.0,False,False,False,False
2019,33000,1000,145,38.2,2.0,False,False,False,False
2019,22500,14924,145,42.2,1.5,False,False,False,True
2017,21500,22994,165,43.5,2.0,False,False,False,True
2018,26500,17527,150,43.5,2.0,False,False,False,True
2015,25000,21200,260,41.5,3.0,False,False,False,False
2014,14000,17803,200,42.2,2.0,False,False,False,True
2013,12000,29846,150,47.9,1.4,False,False,False,True
2019,31000,18,145,39.2,2.0,False,False,False,False
2019,26300,600,145,39.8,2.0,False,False,False,True
2019,26700,5000,145,48.7,2.0,False,False,False,False
2012,11500,66769,150,55.4,2.0,False,False,False,False
2017,23000,22000,145,60.1,3.0,False,True,False,False
2017,16495,35000,30,56.5,1.4,False,True,False,True
2015,28000,37000,200,47.9,3.0,False,False,False,False
2020,28000,1772,145,48.7,2.0,False,False,False,False
2016,43000,55500,325,29.7,4.0,False,False,False,True
2017,31000,47800,150,29.7,4.0,False,True,False,True
2008,9930,57000,570,28.8,3.0,False,False,False,False
2003,1490,101000,240,44.5,1.9,False,False,False,False
2019,32000,294,145,34.9,2.0,False,False,False,True
2019,22000,5025,145,51.4,2.0,False,False,False,False
2016,11000,42082,0,67.3,1.0,True,False,False,True
2020,24000,1210,150,44.8,1.5,False,False,False,True
2019,28000,3838,145,40.9,2.0,False,False,False,True
2019,24399,10511,145,49.6,2.0,False,False,False,False
2019,46000,14438,145,32.8,3.0,False,False,False,False
2015,15293,32328,145,53.3,2.0,False,False,False,False
2020,68000,4162,145,32.1,3.0,False,False,False,False
2020,29000,3153,145,34.5,2.0,False,False,False,True
2017,14291,9010,150,55.4,1.4,True,False,False,True
2016,33000,36123,305,34.9,2.5,False,False,False,True
2016,22000,37235,205,48.7,3.0,False,False,False,False
2020,53792,3182,145,33.2,3.0,False,False,False,False
2016,28490,32000,160,48.7,3.0,False,False,False,False
2019,21000,4849,145,47.1,1.0,False,False,False,True
2019,25000,6320,145,40.9,1.5,False,False,False,True
2019,29000,3281,145,38.2,1.5,False,False,False,True
2017,22491,27073,150,58.9,2.0,False,False,False,False
2015,12491,33527,30,55.4,1.4,True,False,False,True
2020,37495,7511,145,32.1,2.0,False,False,False,True
